max_concurrent_requests,mean_tpot_ms,endpoint_type,p99_itl_ms,max_concurrency,mean_itl_ms,request_throughput,others,task_id,max_output_tokens_per_s,mean_ttft_ms,backend,request_rate,total_output_tokens,median_itl_ms,total_input_tokens,completed,median_tpot_ms,request_goodput,timestamp,tokenizer_id,median_ttft_ms,model_id,failed,p99_tpot_ms,label,duration,output_throughput,date,std_itl_ms,p99_ttft_ms,std_ttft_ms,total_token_throughput,burstiness,base_url,std_tpot_ms,num_prompts
1,18.105002116324982,openai,18.583104209974408,,18.10500449658019,0.05386666023855635,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,56.0,40.84758396493271,openai,10000.0,1024,18.10393395135179,1024,1,18.105002116324982,,2026-02-17 22:01:23.784000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,40.84758396493271,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,18.105002116324982,,18.564358650997747,55.159460084281704,2026-02-17,0.18454969869459795,40.84758396493271,0.0,110.31892016856341,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.0,1
2,19.250276617330062,openai,19.77055048919283,,19.25027844381591,0.10106044211031119,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,106.0,86.32397500332445,openai,10000.0,2048,19.211427483242005,2048,2,19.250276617330062,,2026-02-17 22:02:14.156000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,86.32397500332445,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,19.28425230103204,,19.790137053001672,103.48589272095866,2026-02-17,1.5393676815997621,129.4409938470926,43.996958003845066,206.97178544191732,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.03466906500201872,2
3,21.236785994134827,openai,21.86551924562082,,21.23678731898974,0.1373731440368827,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,144.0,103.93933297988649,openai,10000.0,3072,21.211527986451983,3072,3,21.212434656915775,,2026-02-17 22:03:06.849000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,134.23720799619332,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.28421027650205,,21.83832961699227,140.67009949376788,2026-02-17,1.3322738052032022,135.58483536704443,43.823625453677764,281.34019898753576,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.03456989149307186,3
4,20.308509957737662,openai,20.834904699004255,,20.30851097874726,0.19138962306215437,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,200.0,115.97216274822131,openai,10000.0,4096,20.282325480366126,4096,4,20.28966003226982,,2026-02-17 22:03:58.068000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,139.84193149372004,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,20.363246262692467,,20.899774689984042,195.98297401564608,2026-02-17,1.2461873147208478,140.92914568143897,41.99211312974661,391.96594803129216,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.032914788178128755,4
5,22.08802280608448,openai,22.791012144880366,,22.088023448303318,0.22001558461939802,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,230.0,122.23091538762674,openai,10000.0,5120,22.060784976929426,5120,5,22.072565691140028,,2026-02-17 22:04:51.376000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,141.4411619771272,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,22.147024725047185,,22.725662859971635,225.29595865026357,2026-02-17,1.128012877576792,143.3394176652655,39.61428182115377,450.59191730052714,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.031046747176110535,5
6,21.359711660815083,openai,22.27367786865216,,21.359712976547193,0.2728374998089541,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,282.0,133.12150449686064,openai,10000.0,6144,21.331184019800276,6144,6,21.345825270786726,,2026-02-17 22:05:42.864000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,150.40538198081776,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.425682377419093,,21.991111940995324,279.385599804369,2026-02-17,1.1335730138772115,152.44194453407545,39.54558508190007,558.771199608738,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.031373412993111215,6
7,21.06668953679441,openai,21.85688498429954,,21.066690079732645,0.32259543298083665,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,336.0,140.9410329984634,openai,10000.0,7168,21.03879500646144,7168,7,21.054129722382044,,2026-02-17 22:06:34.408000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,156.24169103102759,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.13775633419008,,21.699005268979818,330.33772337237673,2026-02-17,1.1213449018352075,158.9107054285705,38.87018268908515,660.6754467447535,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.031185176530706044,7
8,20.98672269195553,openai,21.741538005298935,,20.986723452332217,0.3699681383722769,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,384.0,146.55458136257948,openai,10000.0,8192,20.96975047606975,8192,8,20.97527476391534,,2026-02-17 22:07:26.536000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,161.40103098587133,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.061638353793846,,21.623483674018644,378.8473736932115,2026-02-17,1.1216578254352603,162.32462923158891,37.94365562459677,757.694747386423,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.030751033837989692,8
9,20.981242560560368,openai,21.87881073448807,,20.98124319638123,0.4162933104270157,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,432.0,148.90771032595592,openai,10000.0,9216,20.964944968000054,9216,9,20.970693565980202,,2026-02-17 22:08:19.021000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,161.68107296107337,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.058708926610908,,21.619372145971283,426.28434987726405,2026-02-17,1.090236896758554,163.41874854872003,36.8787542766355,852.5686997545281,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.0300797585708652,9
10,21.31733647155628,openai,22.185920611955225,,21.317337115043966,0.4551648007654327,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,470.0,155.63417409430258,openai,10000.0,10240,21.30027997191064,10240,10,21.307487173987102,,2026-02-17 22:09:10.709000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,167.3660794913303,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.39940738661307,,21.970064432010986,466.0887559838031,2026-02-17,1.0875774344266556,171.51877621130552,36.660754965065486,932.1775119676062,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.030360336925941735,10
11,21.11700743038086,openai,21.989957625046372,,21.117008041931143,0.5051849457589368,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,528.0,164.02625080875373,openai,10000.0,11264,21.104390965774655,11264,11,21.10731630210099,,2026-02-17 22:10:02.730000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,175.34512595739216,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.204014264221485,,21.774203868000768,517.3093844571513,2026-02-17,1.114373102349593,178.57416960177943,36.82870808983476,1034.6187689143026,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.030880531627805338,11
12,21.679214241530918,openai,23.172275235992856,,21.679214841478544,0.5367091261801709,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,564.0,171.9933955852563,openai,10000.0,12288,21.57342099235393,12288,12,21.669922507835054,,2026-02-17 22:10:55.045000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,182.7603570127394,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.771006792750622,,22.358479509013705,549.590145208495,2026-02-17,1.1939484616146434,186.3047364144586,37.05595247813554,1099.18029041699,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.03140446805830321,12
13,21.488130973307708,openai,22.453705021180212,,21.488131413924688,0.5865517674493853,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,611.0,173.1473090700232,openai,10000.0,13312,21.475499030202627,13312,13,21.479433485833002,,2026-02-17 22:11:47.508000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,183.1267349771224,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.57885804148081,,22.163431637978647,600.6290098681706,2026-02-17,1.0854784615343607,187.3314497456886,35.84139631306798,1201.258019736341,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.0300440953291984,13
14,21.42658287990375,openai,22.90165238373447,,21.426585343666343,0.6332214559886679,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,672.0,180.7947226459094,openai,10000.0,14336,21.36801852611825,14336,14,21.418261095804763,,2026-02-17 22:12:40.570000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,189.45237799198367,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.520600440129133,,22.109168708033394,648.4187709323959,2026-02-17,1.1420257005044907,195.0122413202189,35.407954550488995,1296.8375418647918,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.030290454942065073,14
15,21.38909289455794,openai,22.841250183992084,,21.389093361357205,0.6797423540297245,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,705.0,178.1457070688096,openai,10000.0,15360,21.358820027671754,15360,15,21.38127713591199,,2026-02-17 22:13:32.870000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,187.76382401119918,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,21.483278808432956,,22.067184589977842,696.0561705264379,2026-02-17,1.2161538542435582,192.2744525060989,34.91035746939061,1392.1123410528758,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.02957695249587769,15
16,20.757394255808663,openai,21.945685109240003,,20.757394588596597,0.7466729959552971,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,784.0,184.69196175283287,openai,10000.0,16384,20.750450988998637,16384,16,20.74953156451372,,2026-02-17 22:14:24.241000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,194.03756048996001,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,20.857058733779432,,21.428389785985928,764.5931478582243,2026-02-17,1.1215551786171312,198.3752963365987,35.53885194773921,1529.1862957164485,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.030592419924334098,16
17,23.38596691822572,openai,24.55191831104457,,23.385967421249553,0.7046374160464396,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,731.0,192.96113941613035,openai,10000.0,17408,23.381501028779894,17408,17,23.377870200354355,,2026-02-17 22:15:17.971000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,203.80926795769483,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.492429197851465,,24.12588320299983,721.5487140315541,2026-02-17,1.1606343857951804,207.4842619919218,36.80070082057544,1443.0974280631083,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.03199737695490625,17
18,23.07646476636818,openai,24.313896817038767,,23.076465203320772,0.7558679946668018,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,792.0,196.79025362064647,openai,10000.0,18432,23.058902501361445,18432,18,23.069087906658897,,2026-02-17 22:16:12.483000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,206.60492352908477,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.180228606866034,,23.813681921979878,774.008826538805,2026-02-17,1.1433110055960776,211.33750435488764,36.22850049844477,1548.01765307761,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.0306299301753648,18
19,23.293631036277784,openai,24.591000736691058,,23.293631312079143,0.7910846650190017,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,836.0,167.6023822020445,openai,10000.0,19456,23.248895013239235,19456,19,23.240187918830603,,2026-02-17 22:17:06.737000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,226.2744670151733,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.377285455451425,,24.017656820011325,810.0706969794577,2026-02-17,2.4849633928317516,236.8004464544356,68.24157029150355,1620.1413939589154,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.05799938607034925,19
20,22.995980426095915,openai,24.376622613635845,,22.99598085068183,0.8433779666743872,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,880.0,165.73512149916496,openai,10000.0,20480,22.928233520360664,20480,20,23.023846640762756,,2026-02-17 22:18:01.650000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,133.287790522445,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.076028652029557,,23.71415994997369,863.6190378745725,2026-02-17,2.392772130673088,241.188120249426,56.847328732133235,1727.238075749145,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.04772741026216497,20
21,23.41072955201677,openai,24.659727115649734,,23.41072996341268,0.8697265087316836,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,924.0,168.72637175921616,openai,10000.0,21504,23.324473993852735,21504,21,23.432335641245583,,2026-02-17 22:18:55.824000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,145.60616097878665,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.489289051811696,,24.14552136696875,890.599944941244,2026-02-17,2.469686468524474,251.64456279017034,52.83573020247815,1781.199889882488,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.04574224143307613,21
22,23.151516872660718,openai,24.441994543303736,,23.151517339778106,0.9203595385231532,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,968.0,201.76019489934498,openai,10000.0,22528,23.11690797796473,22528,22,23.11582777026462,,2026-02-17 22:19:49.810000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,240.48589600715786,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.266223230124826,,23.90370184602216,942.4481674477089,2026-02-17,2.2696888584218033,252.35056861129124,70.34737934259735,1884.8963348954178,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.0605196343015461,22
23,23.134911296101862,openai,24.41852532327175,,23.134911727868673,0.9626102253642921,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1012.0,207.89405379100177,openai,10000.0,23552,23.091762035619467,23552,23,23.099135893455298,,2026-02-17 22:20:44.193000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,246.87477300176397,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.253700873084625,,23.893367631011643,985.7128707730351,2026-02-17,2.301801438096996,260.1551168342121,72.06472334665402,1971.4257415460702,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06206760835452987,23
24,22.55661621488592,openai,23.73170938459225,,22.556616576896225,1.0305357972763514,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1080.0,193.73142021746995,openai,10000.0,24576,22.498254984384403,24576,24,22.498411123163113,,2026-02-17 22:21:38.591000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,259.3137414951343,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,22.661116165822488,,23.288856208033394,1055.2686564109838,2026-02-17,2.7587033562513152,267.3665027070092,75.76200549123185,2110.5373128219676,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06571164902243111,24
25,23.713796867798735,openai,24.958285408793017,,23.7137971678157,1.0213914119196816,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1075.0,196.79048967547715,openai,10000.0,25600,23.644745000638068,25600,25,23.654914193537234,,2026-02-17 22:22:33.130000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,263.5297299711965,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.819428341930237,,24.47641492600087,1045.904805805754,2026-02-17,2.7056465765982773,270.2044661832042,73.74482814249977,2091.809611611508,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06441495296819172,25
26,23.415678078988165,openai,24.62947585096117,,23.415678413188726,1.0757258557514835,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1118.0,195.0257489583097,openai,10000.0,26624,23.365864530205727,26624,26,23.413859608989185,,2026-02-17 22:23:27.181000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,197.82023248262703,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.519026806944698,,24.169726757972967,1101.543276289519,2026-02-17,2.7062925083777887,268.6155665141996,72.32707961586556,2203.086552579038,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06330226090938533,26
27,24.190246201440754,openai,25.74067381210625,,24.19024661475287,1.0810844388274918,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1134.0,205.32371807860693,openai,10000.0,27648,24.111962993629277,27648,27,24.133691338256444,,2026-02-17 22:24:22.711000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,267.91376498294994,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.30250217614628,,24.974922430003062,1107.0304653593516,2026-02-17,2.7901645653317675,277.3221923597157,76.29314853201875,2214.0609307187033,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06715700865653908,27
28,23.27891152796378,openai,24.798799672862515,,23.278912191070642,1.162103752618654,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1232.0,261.74982175455494,openai,10000.0,28672,23.23446050286293,28672,28,23.249752336750237,,2026-02-17 22:25:17.215000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,294.9196030094754,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.422354522255294,,24.094234216958284,1189.9942426815016,2026-02-17,2.3172017365227884,309.2395311081782,75.96410644996186,2379.9884853630033,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06436571593620845,28
29,23.189151485924718,openai,24.470503020565957,,23.18915181726909,1.2103395723917527,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1276.0,218.14515858141962,openai,10000.0,29696,23.134640010539442,29696,29,23.141988527843637,,2026-02-17 22:26:10.966000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,269.88645998062566,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.31575213701629,,23.960217992949765,1239.3877221291548,2026-02-17,2.7195154794048855,279.3812864157371,81.05524427494875,2478.7754442583096,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.07132230131195838,29
30,23.29576315643003,openai,24.770268500433303,,23.29576349074381,1.243788252652214,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1320.0,274.1036902007181,openai,10000.0,30720,23.270671983482316,30720,30,23.28294849217021,,2026-02-17 22:27:05.912000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,287.7250509627629,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.475939621781304,,24.11986118700588,1273.639170715867,2026-02-17,1.6220497997744487,299.1215749370167,56.158805609144196,2547.278341431734,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.04748867178309474,30
31,23.147520871878747,openai,24.479903411120176,,23.14752138018858,1.293884423006851,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1364.0,259.9834341615919,openai,10000.0,31744,23.112527967896312,31744,31,23.118417712626297,,2026-02-17 22:28:00.434000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,291.67851503007114,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.314393858196816,,23.958863286999986,1324.9376491590153,2026-02-17,2.4034487014975876,306.6146088007372,77.62966816127887,2649.8752983180307,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.06854919382287705,31
32,22.878383972721334,openai,24.32326666894369,,22.878384402095293,1.3520845787704243,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1418.0,241.70977103131008,openai,10000.0,32768,22.81925396528095,32768,32,22.808185228259724,,2026-02-17 22:28:54.002000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,319.2051990190521,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,23.022285272529007,,23.667158476950135,1384.5346086609145,2026-02-17,3.565366618801799,326.2876805488486,97.68352965853411,2769.069217321829,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08725808666758904,32
33,24.60864329183725,openai,26.19459619745612,,24.6086437969485,1.2959925689628184,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1353.0,271.2168474840423,openai,10000.0,33792,24.56393901957199,33792,33,24.580239429093535,,2026-02-17 22:29:50.622000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,303.9156700251624,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.786849294824187,,25.463108963973355,1327.096390617926,2026-02-17,2.485358892505691,316.7314006248489,79.80700841229174,2654.192781235852,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.07049546133782963,33
34,24.683743635244443,openai,26.307680419413373,,24.683744012221972,1.3321157847819762,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1394.0,251.13392626585934,openai,10000.0,34816,24.599620985100046,34816,34,24.6225169858461,,2026-02-17 22:30:46.607000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,317.64569296501577,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.833457632753213,,25.523306899005547,1364.0865636167437,2026-02-17,3.3299438098807963,328.721876355703,95.9525996034588,2728.1731272334873,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08579968949333149,34
35,24.495996408827263,openai,26.019821637310084,,24.495996795537142,1.3804361773269906,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1435.0,269.3354406011557,openai,10000.0,35840,24.446942028589547,35840,35,24.446614464323417,,2026-02-17 22:31:42.685000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,323.17935599712655,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.645254955803868,,25.35430509201251,1413.5666455828384,2026-02-17,3.0283198998568444,333.6515064991545,89.86173754031462,2827.133291165677,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08006022849089012,35
36,24.34410586447439,openai,26.085525583475828,,24.34410617340268,1.4297281644393487,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1512.0,255.87759161458555,openai,10000.0,36864,24.274933472042903,36864,36,24.298733581119933,,2026-02-17 22:32:38.667000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,305.0046800344717,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.50347590786637,,25.17961168801412,1464.041640385893,2026-02-17,2.983013706006376,317.2684064164059,89.51295300536992,2928.083280771786,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08043611190364278,36
37,24.567853278222028,openai,26.20261351694353,,24.567853668732063,1.455995825747886,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1530.0,257.02017865370254,openai,10000.0,37888,24.48750799521804,37888,37,24.514997545445386,,2026-02-17 22:33:34.231000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,314.3878569826484,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.72360986594442,,25.412160767009482,1490.9397255658353,2026-02-17,3.169973615659805,325.783906087745,92.76275267374692,2981.8794511316705,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08390052726412217,37
38,24.507885012270297,openai,26.290571098797955,,24.507885400632823,1.4975637015937011,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1558.0,275.2580731099251,openai,10000.0,38912,24.433443002635613,38912,38,24.44061747311618,,2026-02-17 22:34:29.806000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,350.45087747857906,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.67042878563748,,25.37454664503457,1533.50523043195,2026-02-17,3.430222028608762,360.02195310546085,105.22815712046183,3067.0104608639,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.091765476364778,38
39,24.468484037394234,openai,26.21353959431872,,24.46848439659606,1.53906206803318,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1627.0,285.3443322834583,openai,10000.0,39936,24.420242989435792,39936,39,24.41597272533166,,2026-02-17 22:35:25.798000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,343.2276750099845,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.62832343098316,,25.340108635020442,1575.9995576659762,2026-02-17,3.267552097117618,352.2386358270887,96.68602764329064,3151.9991153319525,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08604676736796268,39
40,24.602849828782045,openai,26.364685798762363,,24.60285008213473,1.5700163463611732,doks-1.34.1-rocm-7.0.2-mi325x8-vllm,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260217,1640.0,285.44173137343023,openai,10000.0,40960,24.534625001251698,40960,40,24.542113371479726,,2026-02-17 22:36:21.300000,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,351.414262491744,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0,24.760552326247225,,25.477441743016243,1607.6967386738413,2026-02-17,3.4345503233669317,359.4261346035637,99.70843567627514,3215.3934773476826,1.0,http://mi325-vllm-0111.default.svc.cluster.local:80,0.08911195377854828,40
